year,month,day,streamflow,prcp,tmax
1980,9,27,0.594653778432,0,22.97
1980,9,28,0.594653778432,0,22.28
1980,9,29,0.56633693184,0,20
1980,9,30,0.594653778432,0,22.08
1980,10,1,0.594653778432,0,18.86
1980,10,2,0.594653778432,0,18.67
1980,10,3,0.594653778432,0,19.94
1980,10,4,0.594653778432,0,20.99
1980,10,5,0.594653778432,0,20.48
1980,10,6,0.594653778432,0,23.21
1980,10,7,0.594653778432,0,21.44
1980,10,8,0.594653778432,0,21.23
1980,10,9,0.594653778432,0,15
1980,10,10,0.56633693184,0,13.03
1980,10,11,0.56633693184,0,17.78
1980,10,12,0.56633693184,8.35,10.88
1980,10,13,0.679604318208,8.58,10.2
1980,10,14,0.7079211648,6.76,7.04
1980,10,15,0.7079211648,11.32,3.55
1980,10,16,0.736238011392,0,1.92
1980,10,17,0.7079211648,0,0.48
1980,10,18,0.679604318208,0,5.41
1980,10,19,0.651287471616,0,11.68
1980,10,20,0.622970625024,0,11.91
1980,10,21,0.622970625024,0,12.97
1980,10,22,0.594653778432,0,6.32
1980,10,23,0.56633693184,0,4.01
1980,10,24,0.538020085248,0,9.33
1980,10,25,0.56633693184,0,9.06
1980,10,26,0.622970625024,0,6.33
1980,10,27,0.651287471616,0,2.39
1980,10,28,0.594653778432,0,5.68
1980,10,29,0.56633693184,0,9.9
1980,10,30,0.56633693184,0,12.27
1980,10,31,0.594653778432,0,15.68
1980,11,1,0.594653778432,0,8.81
1980,11,2,0.594653778432,0,8.15
1980,11,3,0.538020085248,0,12.67
1980,11,4,0.56633693184,0,16.86
1980,11,5,0.56633693184,0,15.15
1980,11,6,0.56633693184,0,16.21
1980,11,7,0.56633693184,0,10.07
1980,11,8,0.56633693184,0,7.69
1980,11,9,0.56633693184,0,10.3
1980,11,10,0.56633693184,0,9.55
1980,11,11,0.56633693184,0,4.3
1980,11,12,0.56633693184,8.24,0.79
1980,11,13,0.56633693184,4.84,-4.49
1980,11,14,0.538020085248,0,-4.49
1980,11,15,0.538020085248,0,-1.04
1980,11,16,0.509703238656,0,-0.03
1980,11,17,0.509703238656,0,0.74
1980,11,18,0.481386392064,0,1.94
1980,11,19,0.481386392064,0,2.34
1980,11,20,0.509703238656,0,3.82
1980,11,21,0.538020085248,0,5.08
1980,11,22,0.538020085248,0,1.31
1980,11,23,0.56633693184,0,0.99
1980,11,24,0.56633693184,0,-3.94
1980,11,25,0.594653778432,0,0.18
1980,11,26,0.56633693184,0,1.32
1980,11,27,0.538020085248,0,3.61
1980,11,28,0.538020085248,0,0.72
1980,11,29,0.594653778432,0,8.26
1980,11,30,0.622970625024,0,1.21
1980,12,1,0.651287471616,4.74,2.4
1980,12,2,0.594653778432,4.27,5.61
1980,12,3,0.56633693184,0,3.49
1980,12,4,0.56633693184,7.97,-1.78
1980,12,5,0.594653778432,0,-4.52
1980,12,6,0.594653778432,0,-5.05
1980,12,7,0.538020085248,0,-11.2
1980,12,8,0.509703238656,0,-5.87
1980,12,9,0.453069545472,0,-3.64
1980,12,10,0.42475269888,0,-2.18
1980,12,11,0.396435852288,0,3.19
1980,12,12,0.42475269888,0,0.73
1980,12,13,0.453069545472,0,1.37
1980,12,14,0.453069545472,0,-0.09
1980,12,15,0.481386392064,0,3.27
1980,12,16,0.481386392064,0,5.89
1980,12,17,0.453069545472,0,5.1
1980,12,18,0.42475269888,0,5.1
1980,12,19,0.396435852288,0,3.07
1980,12,20,0.396435852288,0,2.86
1980,12,21,0.396435852288,0,4.53
1980,12,22,0.368119005696,0,0.16
1980,12,23,0.396435852288,0,5.12
1980,12,24,0.396435852288,0,4.97
1980,12,25,0.368119005696,5.92,6.9
1980,12,26,0.368119005696,0,8.13
1980,12,27,0.396435852288,0,9.04
1980,12,28,0.42475269888,0,8.23
1980,12,29,0.42475269888,0,6.9
1980,12,30,0.396435852288,0,5.61
1980,12,31,0.396435852288,NaN,NaN
1981,1,1,0.396435852288,0,7.9
1981,1,2,0.396435852288,0,6.99
1981,1,3,0.368119005696,0,1.81
1981,1,4,0.368119005696,4.38,-2.88
1981,1,5,0.339802159104,0,-2.88
1981,1,6,0.339802159104,0,0.98
1981,1,7,0.311485312512,0,-1.25
1981,1,8,0.311485312512,0,0
1981,1,9,0.28316846592,0,1.12
1981,1,10,0.311485312512,0,2.23
1981,1,11,0.311485312512,0,2.08
1981,1,12,0.339802159104,0,0.99
1981,1,13,0.339802159104,0,1.28
1981,1,14,0.368119005696,0,2.68
1981,1,15,0.368119005696,0,-1.6
1981,1,16,0.396435852288,0,1.22
1981,1,17,0.42475269888,0,3
1981,1,18,0.42475269888,0,5.06
1981,1,19,0.453069545472,0,5.36
1981,1,20,0.453069545472,0,5.47
1981,1,21,0.481386392064,0,5.71
1981,1,22,0.509703238656,0,5.45
1981,1,23,0.481386392064,0,3.95
1981,1,24,0.453069545472,0,0.15
1981,1,25,0.42475269888,0,-3.06
1981,1,26,0.396435852288,0,0.57
1981,1,27,0.368119005696,2.39,1.57
1981,1,28,0.368119005696,8.42,2.43
1981,1,29,0.339802159104,3.48,-0.95
1981,1,30,0.339802159104,6.94,-3.11
1981,1,31,0.311485312512,3.29,-7.05
1981,2,1,0.311485312512,0,-6.25
1981,2,2,0.311485312512,0,-2.12
1981,2,3,0.28316846592,0,-1.6
1981,2,4,0.311485312512,0,-1.88
1981,2,5,0.28316846592,0,-3.37
1981,2,6,0.28316846592,0,-4.07
1981,2,7,0.28316846592,0,-1
1981,2,8,0.28316846592,0,-0.69
1981,2,9,0.28316846592,5.13,-5.41
1981,2,10,0.28316846592,0,-1.64
1981,2,11,0.269010042624,0,-2.69
1981,2,12,0.28316846592,0,5.05
1981,2,13,0.311485312512,0,6
1981,2,14,0.339802159104,0,-0.37
1981,2,15,0.396435852288,0,5.23
1981,2,16,0.42475269888,0,5.11
1981,2,17,0.453069545472,0,4.55
1981,2,18,0.453069545472,0,6.36
1981,2,19,0.42475269888,3.22,3.12
1981,2,20,0.453069545472,3.09,0
1981,2,21,0.42475269888,0,-3.31
1981,2,22,0.396435852288,0,6.63
1981,2,23,0.42475269888,0,9.59
1981,2,24,0.453069545472,0,9.2
1981,2,25,0.481386392064,2.59,3.79
1981,2,26,0.453069545472,3.62,4.76
1981,2,27,0.42475269888,0,3
1981,2,28,0.396435852288,0,4.62
1981,3,1,0.396435852288,0,0.81
1981,3,2,0.42475269888,0,0.76
1981,3,3,0.396435852288,0,6.23
1981,3,4,0.42475269888,0,6.37
1981,3,5,0.42475269888,0,6.76
1981,3,6,0.396435852288,0,4.58
1981,3,7,0.396435852288,0,6.16
1981,3,8,0.42475269888,0,6.37
1981,3,9,0.453069545472,0,3.16
1981,3,10,0.42475269888,0,5.58
1981,3,11,0.42475269888,0,7.11
1981,3,12,0.453069545472,0,7.26
1981,3,13,0.453069545472,0,7.01
1981,3,14,0.481386392064,0,6.84
1981,3,15,0.509703238656,0,5.89
1981,3,16,0.56633693184,4.24,0.77
1981,3,17,0.538020085248,4.24,-0.45
1981,3,18,0.509703238656,0,6.62
1981,3,19,0.481386392064,0,-0.45
1981,3,20,0.453069545472,5.99,0.97
1981,3,21,0.453069545472,0,5.48
1981,3,22,0.481386392064,0,3.66
1981,3,23,0.538020085248,0,5.75
1981,3,24,0.56633693184,0,8.46
1981,3,25,0.538020085248,0,11.83
1981,3,26,0.56633693184,9.25,4.17
1981,3,27,0.594653778432,7.02,3.67
1981,3,28,0.594653778432,0,7.24
1981,3,29,0.651287471616,5.96,3.24
1981,3,30,0.679604318208,5.41,1.68
1981,3,31,0.622970625024,0,5.89
1981,4,1,0.56633693184,0,6.72
1981,4,2,0.594653778432,0,2.17
1981,4,3,0.594653778432,3.55,-1.32
1981,4,4,0.538020085248,0,5.89
1981,4,5,0.538020085248,0,3.68
1981,4,6,0.56633693184,0,2.8
1981,4,7,0.56633693184,0,2.91
1981,4,8,0.594653778432,0,8.61
1981,4,9,0.877822244352,0,9.03
1981,4,10,1.104357017088,5.59,7.63
1981,4,11,1.13267386368,3.55,13.49
1981,4,12,1.217624403456,0,8.89
1981,4,13,1.245941250048,0,14.12
1981,4,14,1.330891789824,0,12.02
1981,4,15,1.076040170496,0,16.69
1981,4,16,0.84950539776,0,18.6
1981,4,17,0.934455937536,0,18.94
1981,4,18,1.019406477312,7.2,13.96
1981,4,19,2.237030880768,9.85,10.19
1981,4,20,1.84059502848,7.85,4.9
1981,4,21,1.55742656256,6.96,8.88
1981,4,22,1.330891789824,0,13.54
1981,4,23,1.444159176192,0,19.21
1981,4,24,2.491882500096,0,19.65
1981,4,25,3.624556363776,0,16
1981,4,26,5.012081846784,0,13.35
1981,4,27,4.53069545472,0,12.43
1981,4,28,3.879407983104,0,17.59
1981,4,29,4.53069545472,0,21.11
1981,4,30,5.748319858176,0,22.53
1981,5,1,6.484557869568,0,17.77
1981,5,2,6.93762741504,0,11.79
1981,5,3,6.116438863872,0,13.75
1981,5,4,4.728913380864,0,15.03
1981,5,5,3.992675369472,6.62,10.49
1981,5,6,3.992675369472,9.55,4.8
1981,5,7,4.134259602432,5.05,3.71
1981,5,8,3.511288977408,0,9.53
1981,5,9,2.888318352384,0,11.33
1981,5,10,2.576833039872,8.72,10.79
1981,5,11,2.97326889216,7.21,6
1981,5,12,2.97326889216,0,9.16
1981,5,13,2.491882500096,0,15.63
1981,5,14,2.491882500096,0,13.13
1981,5,15,2.491882500096,5.77,9.67
1981,5,16,2.97326889216,8.37,7.36
1981,5,17,2.97326889216,5.82,11.66
1981,5,18,2.97326889216,5.45,16
1981,5,19,3.284754204672,0,11.69
1981,5,20,4.134259602432,9.08,7.94
1981,5,21,5.436834545664,12.65,11.3
1981,5,22,7.050894801408,0,13.3
1981,5,23,7.135845341184,0,15.23
1981,5,24,7.135845341184,0,19.09
1981,5,25,7.050894801408,4.76,11.89
1981,5,26,8.155251818496,9.85,15.67
1981,5,27,8.466737131008,5.16,19.12
1981,5,28,8.296836051456,0,18.57
1981,5,29,8.381786591232,0,22.34
1981,5,30,8.721588750336,0,16.16
1981,5,31,8.63663821056,0,16.71
1981,6,1,8.63663821056,0,16.85
1981,6,2,8.466737131008,8.53,12.79
1981,6,3,8.63663821056,6.08,17.3
1981,6,4,7.985350738944,0,20.91
1981,6,5,7.588914886656,0,22.66
1981,6,6,7.305746420736,0,20.28
1981,6,7,7.305746420736,0,20.92
1981,6,8,7.135845341184,0,16.4
1981,6,9,6.93762741504,0,17.63
1981,6,10,6.682775795712,0,20.99
1981,6,11,6.286339943424,0,18.76
1981,6,12,5.748319858176,0,15.35
1981,6,13,5.436834545664,0,9.27
1981,6,14,5.323567159296,0,12.56
1981,6,15,5.125349233152,0,16.13
1981,6,16,4.615645994496,0,16.2
1981,6,17,4.134259602432,0,20.76
1981,6,18,3.879407983104,0,19.89
1981,6,19,3.624556363776,0,19.79
1981,6,20,3.284754204672,0,19.77
1981,6,21,3.086536278528,0,23.81
1981,6,22,2.888318352384,0,25.95
1981,6,23,2.69010042624,0,25.26
1981,6,24,2.40693196032,0,28.29
1981,6,25,2.237030880768,0,26.7
1981,6,26,2.152080340992,0,24.17
1981,6,27,2.067129801216,0,22.83
1981,6,28,1.98217926144,0,21.09
1981,6,29,1.84059502848,0,26.69
1981,6,30,1.69901079552,0,23.7
1981,7,1,1.642377102336,0,20.44
1981,7,2,1.670693948928,3.84,23.25
1981,7,3,1.868911875072,2.83,24.67
1981,7,4,1.783961335296,0,27.73
1981,7,5,1.529109715968,0,27.07
1981,7,6,1.4158423296,0,23.88
1981,7,7,1.387525483008,0,23.62
1981,7,8,1.330891789824,0,27.1
1981,7,9,1.302574943232,0,25.74
1981,7,10,1.245941250048,0,27.19
1981,7,11,1.189307556864,0,27.3
1981,7,12,1.160990710272,0,26.07
1981,7,13,1.13267386368,0,22.52
1981,7,14,1.076040170496,0,24.42
1981,7,15,0.99108963072,0,25.2
1981,7,16,0.906139090944,0,24.02
1981,7,17,0.821188551168,0,24.83
1981,7,18,0.764554857984,0,22.3
1981,7,19,0.736238011392,0,27.21
1981,7,20,0.679604318208,0,24.68
1981,7,21,0.622970625024,0,23.01
1981,7,22,0.56633693184,0,24.82
1981,7,23,0.56633693184,0,22.72
1981,7,24,0.56633693184,0,21.26
1981,7,25,0.622970625024,6.93,20.1
1981,7,26,0.7079211648,0,21.29
1981,7,27,0.736238011392,0,25.1
1981,7,28,0.651287471616,0,28.32
1981,7,29,0.56633693184,0,24.15
1981,7,30,0.509703238656,0,23.88
1981,7,31,0.481386392064,0,27.68
1981,8,1,0.453069545472,0,27.82
1981,8,2,0.42475269888,0,27.89
1981,8,3,0.396435852288,0,26.94
1981,8,4,0.396435852288,0,28.12
1981,8,5,0.396435852288,0,24.09
1981,8,6,0.368119005696,0,24.44
1981,8,7,0.368119005696,0,25.84
1981,8,8,0.368119005696,0,22.73
1981,8,9,0.368119005696,0,19.4
1981,8,10,0.42475269888,0,21.56
1981,8,11,0.453069545472,0,20.11
1981,8,12,0.396435852288,0,20.04
1981,8,13,0.396435852288,0,23.64
1981,8,14,0.42475269888,0,24.42
1981,8,15,0.453069545472,0,26.7
1981,8,16,0.42475269888,0,24.55
1981,8,17,0.368119005696,0,27.69
1981,8,18,0.368119005696,0,24.97
1981,8,19,0.368119005696,0,22.64
1981,8,20,0.339802159104,0,23.03
1981,8,21,0.339802159104,0,23.7
1981,8,22,0.368119005696,0,25.73
1981,8,23,0.339802159104,0,27.11
1981,8,24,0.311485312512,0,27.38
1981,8,25,0.28316846592,0,25.53
1981,8,26,0.368119005696,0,24.55
1981,8,27,0.42475269888,0,27.52
1981,8,28,0.42475269888,0,23.81
1981,8,29,0.368119005696,0,24.77
1981,8,30,0.311485312512,0,20.4
1981,8,31,0.28316846592,0,23.1
1981,9,1,0.339802159104,0,21.77
1981,9,2,0.311485312512,0,23.22
1981,9,3,0.311485312512,0,26.77
1981,9,4,0.311485312512,0,21.42
1981,9,5,0.368119005696,0,15.33
1981,9,6,0.594653778432,0,18.04
1981,9,7,0.538020085248,0,22.52
1981,9,8,0.481386392064,0,22.34
1981,9,9,0.453069545472,0,21.11
1981,9,10,0.42475269888,0,24.78
1981,9,11,0.453069545472,0,24.89
1981,9,12,0.42475269888,0,24.65
1981,9,13,0.42475269888,0,25.07
1981,9,14,0.396435852288,0,22.56
1981,9,15,0.368119005696,0,21.15
1981,9,16,0.368119005696,0,25.32
1981,9,17,0.339802159104,0,26.33
1981,9,18,0.368119005696,0,21.95
1981,9,19,0.368119005696,0,20.42
1981,9,20,0.368119005696,0,17.32
1981,9,21,0.368119005696,0,19.13
1981,9,22,0.339802159104,0,19.27
1981,9,23,0.339802159104,0,20.29
1981,9,24,0.368119005696,0,15.05
1981,9,25,0.368119005696,7.04,10.76
1981,9,26,0.509703238656,0,16.04
1981,9,27,0.42475269888,0,21.64
1981,9,28,0.396435852288,0,18.71
1981,9,29,0.368119005696,0,14.11
1981,9,30,0.368119005696,0,17.89
1981,10,1,0.42475269888,0,16.53
1981,10,2,0.42475269888,0,13.53
1981,10,3,0.368119005696,4.94,8.87
1981,10,4,0.509703238656,4.24,11.45
1981,10,5,0.594653778432,0,14.44
1981,10,6,0.56633693184,0,18.05
1981,10,7,0.509703238656,0,12.53
1981,10,8,0.509703238656,6.77,6.64
1981,10,9,0.56633693184,0,5.04
1981,10,10,0.538020085248,14.23,4.62
1981,10,11,1.047723323904,13.12,7.39
1981,10,12,0.99108963072,4.09,2.5
1981,10,13,0.84950539776,5.9,0.8
1981,10,14,0.679604318208,5.71,3.86
1981,10,15,0.594653778432,0,2.56
1981,10,16,0.594653778432,6.01,7.88
1981,10,17,0.622970625024,0,10.86
1981,10,18,0.622970625024,0,12.26
1981,10,19,0.56633693184,0,13.05
1981,10,20,0.56633693184,0,8.97
1981,10,21,0.538020085248,0,8.02
1981,10,22,0.509703238656,0,8.85
1981,10,23,0.509703238656,0,4.96
1981,10,24,0.509703238656,0,5.58
1981,10,25,0.509703238656,0,12.58
1981,10,26,0.538020085248,0,11.28
1981,10,27,0.509703238656,0,11.12
1981,10,28,0.509703238656,8.03,8.65
1981,10,29,0.56633693184,6.49,3.53
1981,10,30,0.594653778432,0,0.52
1981,10,31,0.538020085248,0,3.23
1981,11,1,0.509703238656,0,13.52
1981,11,2,0.538020085248,0,16.32
1981,11,3,0.538020085248,0,14.4
1981,11,4,0.56633693184,0,12.18
1981,11,5,0.56633693184,0,10.12
1981,11,6,0.538020085248,0,12.51
1981,11,7,0.509703238656,0,8.38
1981,11,8,0.481386392064,0,12.58
1981,11,9,0.481386392064,0,8.02
1981,11,10,0.396435852288,0,7.78
1981,11,11,0.396435852288,0,8.57
