,DATE,Precip,DryBulbTemp,RelHumidity,Stationpressure,WetBulbTemp,WindSpeed,gaze_height
62,2015-03-31,2.76,55.75100942126514,67.92866756393002,29.243580080753702,49.69179004037685,5.438761776581426,6.169044414535667
63,2015-04-30,6.964999999999999,64.60138888888889,68.7,29.112819444444444,57.86388888888889,5.661111111111111,7.258916666666667
64,2015-05-31,2.205,71.31586021505376,67.2372311827957,29.25576612903226,63.54099462365591,4.338037634408602,6.413333333333334
65,2015-06-30,1.1549999999999998,78.67777777777778,69.25,29.140888888888888,70.70555555555555,4.376388888888889,5.8873194444444445
66,2015-07-31,4.1175,80.59139784946237,72.02016129032258,29.11340053763441,73.23387096774194,4.174059139784946,5.705564516129032
67,2015-08-31,6.505,78.0013440860215,71.64516129032258,29.118723118279572,70.75403225806451,4.292338709677419,5.343037634408602
68,2015-09-30,3.61,72.2611111111111,75.51666666666667,29.140416666666663,66.54027777777777,4.063194444444444,5.182527777777778
69,2015-10-31,2.6974999999999993,61.87903225806452,75.94354838709677,29.16135752688172,56.98924731182796,3.98252688172043,6.062755376344086
70,2015-11-30,6.375,56.53472222222222,74.28472222222223,29.28347222222222,52.022222222222226,4.911111111111111,8.931694444444444
71,2015-12-31,8.344999999999999,55.662618083670715,77.21592442645074,29.221066126855604,52.043184885290145,4.275303643724697,8.9521322537112
72,2016-01-31,4.4875,40.97110215053763,64.21505376344086,29.190611559139782,36.10618279569893,5.810483870967742,12.75534946236559
73,2016-02-29,4.595,46.939655172413794,60.564655172413794,29.189367816091952,41.035919540229884,6.952586206896552,10.721192528735632
74,2016-03-31,1.555,58.94481830417227,62.40309555854643,29.159515477792734,51.45558546433378,5.920592193808883,8.345316285329744
75,2016-04-30,3.3775,63.041666666666664,59.25555555555555,29.166027777777778,54.3875,6.050694444444445,5.938083333333333
76,2016-05-31,1.6899999999999997,69.3239247311828,64.125,29.12686827956989,60.9630376344086,5.26008064516129,6.375618279569893
77,2016-06-30,2.2225,79.05,63.75694444444444,29.124111111111112,69.46527777777777,4.596527777777778,5.4655
78,2016-07-31,2.3725,81.4260752688172,67.74529569892474,29.173279569892472,72.72916666666667,4.508736559139785,4.444233870967742
79,2016-08-31,1.5174999999999998,80.77586206896552,70.86063218390805,29.167126436781608,73.09051724137932,4.338362068965517,4.6298132183908045
80,2016-09-30,1.7375,76.38194444444444,66.90138888888889,29.167180555555554,67.86944444444444,3.421527777777778,4.366777777777778
81,2016-10-31,0.11,65.53763440860214,64.50672043010752,29.238817204301075,57.719086021505376,3.827284946236559,3.9898790322580644
82,2016-11-30,2.5925,55.45897079276773,59.53685674547983,29.255465924895688,47.85396383866481,4.142559109874826,4.290472878998609
83,2016-12-31,2.6558333333333333,47.617765814266484,65.49394347240916,29.298088829071332,42.385598923283986,5.069986541049798,4.675895020188426
84,2017-01-31,5.839166666666666,50.333333333333336,68.81048387096774,29.1745564516129,45.331989247311824,6.064516129032258,5.535067204301075
85,2017-02-28,1.6675,54.558035714285715,66.80357142857143,29.164055059523808,48.86830357142857,5.502976190476191,4.086934523809524
86,2017-03-31,2.84,56.24629878869448,56.50336473755047,29.28262449528937,47.99057873485868,6.6056527590847915,4.198371467025572
87,2017-04-30,6.96,66.5076495132128,68.83588317107093,29.13374130737135,59.543810848400554,5.264255910987482,5.0940751043115435
88,2017-05-31,6.16,70.03091397849462,73.28091397849462,29.056223118279572,63.581989247311824,5.178091397849462,4.80108870967742
89,2017-06-30,7.579999999999999,75.41388888888889,80.6625,29.12033333333333,70.5875,4.040277777777778,5.382375
90,2017-07-31,3.4325,79.28629032258064,79.45161290322581,29.15974462365591,73.91801075268818,4.012096774193548,5.218454301075269
91,2017-08-31,1.9399999999999995,77.78840970350404,79.31671159029649,29.142991913746627,72.50943396226415,4.051212938005391,4.753382749326146
92,2017-09-30,3.67,71.91237830319889,77.33379694019472,29.121780250347708,66.33379694019472,4.226703755215577,4.806801112656467
93,2017-10-31,4.199999999999999,63.53225806451613,77.51612903225806,29.208642473118278,58.759408602150536,5.063172043010753,4.426048387096774
94,2017-11-30,0.8899999999999998,53.78194444444444,79.17083333333333,29.23558333333333,50.075,3.4027777777777777,3.9503611111111114
95,2017-12-31,3.31,44.86760752688172,76.11021505376344,29.244798387096775,41.54771505376344,4.596102150537634,4.4743010752688175
96,2018-01-31,2.7099999999999995,38.723118279569896,64.14112903225806,29.369784946236557,34.2244623655914,5.752688172043011,4.464959677419355
97,2018-02-28,5.402499999999999,56.22767857142857,79.72470238095238,29.330223214285713,52.697916666666664,5.671875,6.428303571428571
98,2018-03-31,4.987499999999998,52.21534320323015,65.04441453566622,29.143822341857337,46.19515477792732,6.930686406460296,7.965100942126513
99,2018-04-30,3.889999999999999,58.94861111111111,65.43888888888888,29.127333333333333,51.775,6.336111111111111,7.177736111111112
100,2018-05-31,7.762499999999998,73.02150537634408,77.52956989247312,29.140403225806452,67.4489247311828,4.22244623655914,7.116155913978495
101,2018-06-30,4.9875,77.60555555555555,79.10694444444445,29.107944444444446,72.2125,4.090972222222222,9.92273611111111
102,2018-07-31,7.41,78.88575268817205,79.81989247311827,29.147526881720427,73.62231182795699,3.778225806451613,6.610927419354838
103,2018-08-31,4.035,77.61185983827494,82.04312668463612,29.196603773584908,72.96495956873315,3.719676549865229,7.699056603773585
104,2018-09-30,1.3975,78.23119777158774,80.69777158774373,29.169805013927576,73.18105849582173,3.66991643454039,4.693802228412256
105,2018-10-31,6.5175,64.8721399730821,78.16823687752355,29.196419919246296,60.12247644683715,4.425302826379542,5.708963660834455
106,2018-11-30,6.942499999999999,48.62135922330097,82.01941747572816,29.20113730929265,45.83217753120666,5.232316227461858,8.320818307905688
107,2018-12-31,9.785,46.70161290322581,81.55645161290323,29.197647849462363,43.86693548387097,5.189516129032258,11.969139784946238
108,2019-01-31,5.409999999999999,44.02150537634409,73.25537634408602,29.232970430107528,40.29435483870968,5.737231182795699,12.157459677419354
109,2019-02-28,5.3,51.78422619047619,78.6889880952381,29.242410714285718,48.123511904761905,5.246279761904762,10.605967261904762
110,2019-03-31,2.9274999999999998,53.43472409152086,61.6164199192463,29.24298788694482,46.5814266487214,5.968371467025572,12.389905787348587
111,2019-04-30,5.8999999999999995,63.959666203059804,69.8317107093185,29.115994436717667,57.304589707927676,5.375521557719054,11.09624478442281
112,2019-05-31,2.31,74.55256064690028,67.96091644204851,29.116563342318063,66.35983827493261,4.294474393530997,8.370741239892183
113,2019-06-30,4.2675,75.8375,72.00416666666666,29.108277777777776,68.90277777777777,4.552083333333333,6.638597222222222
114,2019-07-31,2.1425,80.22849462365592,69.01747311827957,29.156169354838706,72.02755376344086,4.037634408602151,5.91736559139785
115,2019-08-31,1.395,80.02688172043011,68.69220430107526,29.10752016129032,71.65389784946237,4.060483870967742,5.564905913978494
116,2019-09-30,1.3975,78.70555555555555,63.28333333333333,29.179069444444444,68.75347222222223,3.38125,4.850791666666667
117,2019-10-31,4.912499999999999,66.27016129032258,74.4986559139785,29.144637096774193,60.656586021505376,4.614247311827957,4.9605107526881715
118,2019-11-30,3.239999999999999,50.00832177531207,68.70596393897365,29.21429958391123,44.64771151178918,4.077669902912621,5.401747572815534
119,2019-12-31,5.0275,49.32795698924731,70.02688172043011,29.200564516129035,44.498655913978496,6.176075268817204,5.653091397849462
120,2020-01-31,6.2225,47.803763440860216,69.78091397849462,29.27880376344086,43.25470430107527,5.213037634408602,8.202029569892474
121,2020-02-29,9.139999999999999,48.5,74.92241379310344,29.207543103448277,44.599137931034484,5.492816091954023,12.156108767424799
122,2020-03-31,6.6274999999999995,59.720053835800805,72.72341857335128,29.239300134589502,54.32032301480484,5.242261103633917,13.501763122476445
123,2020-04-30,4.675,59.826388888888886,62.984722222222224,29.069541666666666,52.329166666666666,5.840277777777778,9.840902777777778
124,2020-05-31,1.7749999999999997,67.28494623655914,66.45564516129032,29.14659946236559,59.86290322580645,5.099462365591398,8.199489247311828
125,2020-06-30,2.8825,75.08125,71.41666666666667,29.157305555555553,68.17083333333333,4.699305555555555,6.989055555555556
126,2020-07-31,3.295,80.10752688172043,71.84879032258064,29.123467741935485,72.7513440860215,3.6364247311827955,5.6365994623655915
127,2020-08-31,7.115,78.43010752688173,75.09274193548387,29.10158602150538,72.08467741935483,3.5961021505376345,6.348440860215053
128,2020-09-30,5.59,72.02361111111111,73.18611111111112,29.159611111111108,65.86666666666666,5.1618055555555555,6.6700277777777774
129,2020-10-31,7.8925,64.96505376344086,77.02956989247312,29.18360215053763,60.17741935483871,4.148521505376344,10.584206989247312
130,2020-11-30,2.8099999999999996,56.30651872399445,71.10332871012483,29.297073509015256,50.95839112343967,4.69625520110957,8.814119278779472
131,2020-12-31,2.64,44.19489247311828,70.64516129032258,29.22056451612903,39.85752688172043,4.893817204301075,7.277997311827957
132,2021-01-31,3.66,44.766129032258064,70.7486559139785,29.172466397849462,40.46236559139785,5.362903225806452,8.540672043010753
133,2021-02-28,3.492499999999999,46.20417287630402,72.39791356184799,29.18032786885246,41.81520119225037,6.024590163934426,8.778405365126677
134,2021-03-31,3.8575,57.86810228802153,60.62180349932705,29.245047106325707,50.328398384925976,5.731493943472409,8.228102288021534
135,2021-04-30,1.7925,60.90416666666667,58.669444444444444,29.122944444444446,52.3,5.1409722222222225,8.682902777777777
136,2021-05-31,4.2375,68.25940860215054,64.85483870967742,29.224435483870966,60.08870967741935,5.016801075268817,9.002540322580646
137,2021-06-30,2.8449999999999993,76.19305555555556,72.08333333333333,29.155055555555556,69.24305555555556,4.379861111111111,6.606902777777778
138,2021-07-31,5.91,78.11290322580645,77.24731182795699,29.168884408602153,72.37231182795699,3.528225806451613,6.372284946236559
139,2021-08-31,4.8625,78.28129205921938,77.88829071332437,29.16515477792732,72.67160161507402,3.7234185733512786,7.198169582772543
140,2021-09-30,3.195,71.69027777777778,78.15694444444445,29.149916666666666,66.52777777777777,3.2777777777777777,7.466666666666667
141,2021-10-31,1.6649999999999996,64.66935483870968,78.75,29.123817204301073,60.19086021505376,3.5853494623655915,7.718333333333333
142,2021-11-30,1.0599999999999998,49.99288762446657,65.20483641536273,29.28132290184922,44.08250355618777,4.032005689900426,6.052695590327169
143,2021-12-31,5.679999999999999,53.494623655913976,78.56451612903226,29.200107526881723,49.84543010752688,3.6545698924731185,6.24260752688172
144,2022-01-31,1.95,41.98521505376344,65.66532258064517,29.213279569892475,37.123655913978496,5.983198924731183,7.629905913978494
145,2022-02-28,5.055,49.52827380952381,64.05654761904762,29.29894345238095,43.67261904761905,5.612351190476191,9.293095238095239
146,2022-03-31,5.8,56.28129205921938,60.83580080753701,29.166554508748316,48.628532974428,6.289367429340511,10.021318977119785
147,2022-04-30,4.0525,61.515277777777776,62.17777777777778,29.16373611111111,53.606944444444444,5.1930555555555555,8.465875
148,2022-05-31,3.0525,72.16129032258064,68.69623655913979,29.117190860215054,64.6747311827957,5.082661290322581,6.375241935483872
149,2022-06-30,3.5324999999999998,78.90833333333333,67.78888888888889,29.122027777777777,70.48194444444445,4.176388888888889,5.906819444444444
150,2022-07-31,4.1175,80.23790322580645,75.6989247311828,29.15880376344086,73.96236559139786,4.014784946236559,7.138521505376344
151,2022-08-31,2.6774999999999998,77.6008064516129,78.74193548387096,29.162365591397847,72.33198924731182,3.6733870967741935,5.4696102150537635
152,2022-09-30,0.9524999999999976,72.40277777777777,69.79861111111111,29.14239114114114,65.13618618618618,4.493055555555555,5.172347222222222
153,2022-10-31,1.5374999999999999,59.26478494623656,67.11424731182795,29.19185937954083,52.42936283057251,4.389112903225806,4.313467741935484
154,2022-11-30,4.29,54.37031900138696,69.47018030513176,29.25850208044383,49.0,5.341886269070735,5.073023578363384
155,2022-12-31,4.837499999999999,45.8494623655914,72.76478494623656,29.27962365591398,42.0994623655914,4.889784946236559,7.029301075268817
156,2023-01-31,6.845,49.67338709677419,73.6774193548387,29.194596774193545,45.446236559139784,4.946236559139785,8.043172043010753
157,2023-02-28,3.32,54.96875,70.375,29.212991071428572,49.614583333333336,5.4382440476190474,8.335729166666667
158,2023-03-31,6.005,56.092866756393,61.23485868102288,29.161063257065948,48.831090174966356,5.4232839838492595,7.9462180349932705
159,2023-04-30,5.6375,61.81805555555555,65.34722222222223,29.136847222222222,54.391666666666666,5.904166666666667,8.920819444444444
160,2023-05-31,2.4075,68.62231182795699,69.42204301075269,29.127997311827958,61.855510752688176,5.706989247311828,7.881975806451613
161,2023-06-30,2.6697674418604644,74.03616133518776,72.76495132127955,28.997816411682894,67.29346314325451,4.573713490959666,5.5984561891516
162,2023-07-31,2.862732558139533,80.48087431693989,71.93306010928961,29.117677595628415,73.01639344262296,3.610655737704918,5.495901639344262
163,2023-08-31,4.8774999999999995,79.25975975975976,75.60210210210211,29.085495495495493,72.92342342342343,3.83033033033033,6.8772972972972966
164,2023-09-30,1.9825,72.70352112676056,74.23239436619718,29.14607042253521,66.49718309859155,3.286619718309859,6.347211267605634
165,2023-10-31,1.3775,62.32746955345061,71.89039242219215,29.143761840324764,56.45466847090663,4.401894451962111,4.549837618403248
166,2023-11-30,1.1875,53.27600554785021,66.8363384188627,29.242898751733705,47.384188626907076,4.538834951456311,4.699750346740638
167,2023-12-31,3.2575,47.44892473118279,70.16263440860214,29.251727150537633,42.83467741935484,4.496639784946237,5.175362903225806
168,2024-01-31,5.175,42.14247311827957,69.21236559139786,29.20518817204301,38.0,6.05510752688172,6.605524193548387
169,2024-02-29,2.815,50.654178674351584,60.1671469740634,29.132103746397696,43.87031700288185,5.454610951008646,7.17229106628242
170,2024-03-31,6.1975,56.87956698240866,64.62516914749662,29.125899864682005,50.01759133964817,5.625169147496617,9.395372124492559
171,2024-04-30,2.53,63.475660639777466,65.09874826147427,29.137732962447842,56.084840055632824,5.605702364394993,6.534158553546593
172,2024-05-31,1.285,72.23189522342065,72.84745762711864,29.030200308166407,65.7804314329738,4.233436055469954,6.737026194144838
