year,month,day,streamflow,prcp,tmax
1980,4,8,0.0396435852288,0,10.26
1980,4,9,0.0396435852288,0,12.66
1980,4,10,0.0396435852288,0,9.69
1980,4,11,0.0396435852288,0,3.68
1980,4,12,0.0396435852288,0,5.24
1980,4,13,0.0396435852288,0,7.18
1980,4,14,0.0396435852288,0,14.34
1980,4,15,0.0396435852288,0,15.55
1980,4,16,0.0396435852288,0,14.94
1980,4,17,0.0396435852288,0,17.56
1980,4,18,0.0368119005696,0,19.59
1980,4,19,0.0368119005696,0,20.42
1980,4,20,0.0368119005696,0,21.26
1980,4,21,0.0396435852288,0,18.38
1980,4,22,0.0651287471616,0,17.49
1980,4,23,0.084950539776,0,14.89
1980,4,24,0.0877822244352,6.52,13.6
1980,4,25,0.084950539776,0,14.66
1980,4,26,0.0877822244352,0,14.78
1980,4,27,0.0906139090944,0,18.01
1980,4,28,0.0962772784128,0,18.42
1980,4,29,0.1160990710272,0,16.85
1980,4,30,0.1245941250048,11.3,11.48
1980,5,1,0.1217624403456,11.82,14.94
1980,5,2,0.1387525483008,0,13.99
1980,5,3,0.1444159176192,0,15.72
1980,5,4,0.14158423296,11.95,17.67
1980,5,5,0.1614060255744,0,14.86
1980,5,6,0.169901079552,8.26,15.05
1980,5,7,0.1868911875072,6.38,17.88
1980,5,8,0.1925545568256,4.83,15.1
1980,5,9,0.21237634944,4.58,12.46
1980,5,10,0.2180397187584,6.78,12.64
1980,5,11,0.2378615113728,15.13,11.17
1980,5,12,0.2435248806912,9.24,5.46
1980,5,13,0.2435248806912,4.19,9.62
1980,5,14,0.254851619328,0,13.54
1980,5,15,0.2463565653504,0,13.53
1980,5,16,0.2605149886464,0,13.61
1980,5,17,0.2775050966016,11.19,12.28
1980,5,18,0.2576833039872,0,15.78
1980,5,19,0.226534772736,0,19.23
1980,5,20,0.2378615113728,0,19.78
1980,5,21,0.2378615113728,0,22.46
1980,5,22,0.2321981420544,0,23.52
1980,5,23,0.2293664573952,0,19.93
1980,5,24,0.2321981420544,0,14.55
1980,5,25,0.21237634944,0,12.71
1980,5,26,0.169901079552,0,18.42
1980,5,27,0.184059502848,0,20.25
1980,5,28,0.1812278181888,0,20.16
1980,5,29,0.1783961335296,0,17.73
1980,5,30,0.1585743409152,0,19.19
1980,5,31,0.1472476022784,0,17.38
1980,6,1,0.1472476022784,0,16.84
1980,6,2,0.1500792869376,0,20.91
1980,6,3,0.1472476022784,0,23.07
1980,6,4,0.14158423296,0,23.73
1980,6,5,0.1444159176192,0,24.42
1980,6,6,0.1330891789824,0,24.81
1980,6,7,0.113267386368,0,24.44
1980,6,8,0.1104357017088,0,26.56
1980,6,9,0.1019406477312,0,27.03
1980,6,10,0.084950539776,0,28.53
1980,6,11,0.0764554857984,0,27.83
1980,6,12,0.0934455937536,0,26.56
1980,6,13,0.0962772784128,0,26.37
1980,6,14,0.0934455937536,0,25.18
1980,6,15,0.0764554857984,0,23.32
1980,6,16,0.0764554857984,0,23.55
1980,6,17,0.0764554857984,0,27.56
1980,6,18,0.0736238011392,0,29.47
1980,6,19,0.0736238011392,0,27.85
1980,6,20,0.0736238011392,0,29.07
1980,6,21,0.0764554857984,0,28.66
1980,6,22,0.0736238011392,0,29.73
1980,6,23,0.0821188551168,0,28.94
1980,6,24,0.1019406477312,0,29.76
1980,6,25,0.1104357017088,0,30.46
1980,6,26,0.0594653778432,0,31.46
1980,6,27,0.0594653778432,0,28.74
1980,6,28,0.0622970625024,0,29.52
1980,6,29,0.0594653778432,0,30.64
1980,6,30,0.056633693184,0,30.27
1980,7,1,0.056633693184,4.36,27.97
1980,7,2,0.07079211648,10.57,24.29
1980,7,3,0.0764554857984,0,27.2
1980,7,4,0.0736238011392,0,29.09
1980,7,5,0.07079211648,0,30.91
1980,7,6,0.07079211648,0,30.94
1980,7,7,0.0736238011392,0,29.29
1980,7,8,0.0679604318208,14.99,27.96
1980,7,9,0.0679604318208,0,29.23
1980,7,10,0.0594653778432,0,30.79
1980,7,11,0.0594653778432,0,30.86
1980,7,12,0.056633693184,0,30.39
1980,7,13,0.056633693184,0,28.96
1980,7,14,0.0538020085248,0,27.25
1980,7,15,0.0538020085248,0,27.83
1980,7,16,0.0509703238656,0,30.22
1980,7,17,0.0481386392064,0,31.82
1980,7,18,0.0481386392064,0,31.03
1980,7,19,0.0453069545472,0,30.25
1980,7,20,0.0453069545472,0,31.45
1980,7,21,0.0368119005696,0,29.39
1980,7,22,0.0396435852288,0,30.12
1980,7,23,0.0396435852288,0,30.61
1980,7,24,0.0396435852288,0,29.96
1980,7,25,0.042475269888,0,29.8
1980,7,26,0.0396435852288,0,30.2
1980,7,27,0.0396435852288,0,30.08
1980,7,28,0.0396435852288,0,28.65
1980,7,29,0.042475269888,0,29.09
1980,7,30,0.042475269888,1.56,29.83
1980,7,31,0.042475269888,0,29.75
1980,8,1,0.0453069545472,0,30.01
1980,8,2,0.042475269888,0,29.18
1980,8,3,0.042475269888,0,28.39
1980,8,4,0.0396435852288,0,29.58
1980,8,5,0.0481386392064,0,30.19
1980,8,6,0.0651287471616,0,30.47
1980,8,7,0.0622970625024,0,31.35
1980,8,8,0.0538020085248,0,31.36
1980,8,9,0.07079211648,0,31.57
1980,8,10,0.056633693184,0,29.46
1980,8,11,0.056633693184,0,29.24
1980,8,12,0.056633693184,0,29.39
1980,8,13,0.0538020085248,0,31.29
1980,8,14,0.056633693184,1.81,29.21
1980,8,15,0.056633693184,10.8,28.24
1980,8,16,0.0538020085248,0,23.25
1980,8,17,0.0538020085248,0,24.01
1980,8,18,0.0509703238656,0,25.78
1980,8,19,0.0481386392064,0,25.05
1980,8,20,0.0396435852288,0,26.9
1980,8,21,0.0396435852288,0,23.86
1980,8,22,0.0396435852288,0,27.45
1980,8,23,0.0453069545472,0,26.88
1980,8,24,0.0453069545472,17,22.9
1980,8,25,0.0481386392064,8.7,23.66
1980,8,26,0.0453069545472,0,22.95
1980,8,27,0.0453069545472,0,23.59
1980,8,28,0.0453069545472,0,24.03
1980,8,29,0.0453069545472,0,23.49
1980,8,30,0.0453069545472,0,23.79
1980,8,31,0.042475269888,0,19.98
1980,9,1,0.042475269888,0,20.99
1980,9,2,0.042475269888,0,25.48
1980,9,3,0.042475269888,0,25.51
1980,9,4,0.0396435852288,0,26.87
1980,9,5,0.0368119005696,0,27.13
1980,9,6,0.042475269888,0,26.43
1980,9,7,0.0368119005696,0,21.5
1980,9,8,0.0481386392064,5.54,20.54
1980,9,9,0.0538020085248,3.2,20.11
1980,9,10,0.0509703238656,15.4,17.07
1980,9,11,0.042475269888,3.88,18.13
1980,9,12,0.042475269888,0,19.8
1980,9,13,0.0396435852288,0,21.11
1980,9,14,0.0396435852288,0,22.45
1980,9,15,0.0368119005696,0,24.3
1980,9,16,0.0396435852288,0,22.78
1980,9,17,0.0396435852288,0,22.98
1980,9,18,0.042475269888,0,25.3
1980,9,19,0.0396435852288,0,25.42
1980,9,20,0.0396435852288,0,20.32
1980,9,21,0.0396435852288,0,20.08
1980,9,22,0.0481386392064,0,16.4
1980,9,23,0.028316846592,0,19.01
1980,9,24,0.02803367812608,0,19.96
1980,9,25,0.02803367812608,0,20.11
1980,9,26,0.02661783579648,0,21.22
1980,9,27,0.02661783579648,0,23.49
1980,9,28,0.02520199346688,0,23.49
1980,9,29,0.02520199346688,0,23.62
1980,9,30,0.02520199346688,0,24.11
1980,10,1,0.02520199346688,0,25.75
1980,10,2,0.02661783579648,0,22.63
1980,10,3,0.02633466733056,0,20.61
1980,10,4,0.02633466733056,0,22.56
1980,10,5,0.02633466733056,0,22.92
1980,10,6,0.02491882500096,0,22.84
1980,10,7,0.02605149886464,0,23.42
1980,10,8,0.02605149886464,0,24.21
1980,10,9,0.028316846592,0,22.54
1980,10,10,0.0538020085248,0,19.75
1980,10,11,0.0339802159104,0,17.5
1980,10,12,0.028316846592,6,17.24
1980,10,13,0.0311485312512,8.62,17.62
1980,10,14,0.0254851619328,9.64,12.67
1980,10,15,0.0254851619328,14.69,9.12
1980,10,16,0.0396435852288,6.12,6.18
1980,10,17,0.0311485312512,4.45,8.04
1980,10,18,0.021237634944,0,4.88
1980,10,19,0.021237634944,0,9.94
1980,10,20,0.02095446647808,0,11.65
1980,10,21,0.02095446647808,0,13.55
1980,10,22,0.02095446647808,0,12.97
1980,10,23,0.02095446647808,0,10.5
1980,10,24,0.02067129801216,0,7.13
1980,10,25,0.02067129801216,0,12.04
1980,10,26,0.02067129801216,0,8.51
1980,10,27,0.02067129801216,1.47,2.46
1980,10,28,0.02038812954624,0,1.94
1980,10,29,0.02038812954624,0,7.75
1980,10,30,0.02038812954624,0,12.06
1980,10,31,0.01897228721664,0,13.19
1980,11,1,0.01897228721664,0,14.43
1980,11,2,0.01897228721664,0,15.27
1980,11,3,0.01897228721664,0,11.47
1980,11,4,0.01868911875072,0,13.34
1980,11,5,0.01868911875072,0,15.21
1980,11,6,0.01642377102336,0,17.37
1980,11,7,0.01642377102336,0,17.22
1980,11,8,0.01642377102336,0,14.36
1980,11,9,0.01642377102336,0,17.35
1980,11,10,0.01642377102336,0,17.64
1980,11,11,0.01783961335296,0,18.83
1980,11,12,0.01897228721664,2.34,10.95
1980,11,13,0.0226534772736,6.27,9.46
1980,11,14,0.02152080340992,0,-1.21
1980,11,15,0.02010496108032,0,-2.88
1980,11,16,0.01783961335296,0,-3.12
1980,11,17,0.01783961335296,0,-4.2
1980,11,18,0.01670693948928,0,0.24
1980,11,19,0.01670693948928,0,3.65
1980,11,20,0.01925545568256,0,5.02
1980,11,21,0.02038812954624,0,6.36
1980,11,22,0.02038812954624,0,6.09
1980,11,23,0.02038812954624,0,4.49
1980,11,24,0.02038812954624,12.29,2.45
1980,11,25,0.02038812954624,0,-1.01
1980,11,26,0.02067129801216,0,0.24
1980,11,27,0.01925545568256,0,3.2
1980,11,28,0.02067129801216,0,4.76
1980,11,29,0.02180397187584,0,6.66
1980,11,30,0.02321981420544,0,10.49
1980,12,1,0.02491882500096,0,6.3
1980,12,2,0.02633466733056,0,8.64
1980,12,3,0.02633466733056,0,10.87
1980,12,4,0.02775050966016,0,13.75
1980,12,5,0.02775050966016,1.15,8.7
1980,12,6,0.028316846592,2.97,4.38
1980,12,7,0.028316846592,1.45,2.96
1980,12,8,0.02803367812608,0,0.03
1980,12,9,0.02803367812608,0,-2.94
1980,12,10,0.02803367812608,0,0.55
1980,12,11,0.0311485312512,0,6.14
1980,12,12,0.0311485312512,0,6.82
1980,12,13,0.0311485312512,0,6.47
1980,12,14,0.0311485312512,0,5.18
1980,12,15,0.0311485312512,0,7.49
1980,12,16,0.0311485312512,0,9.22
1980,12,17,0.0339802159104,0,11.71
1980,12,18,0.0339802159104,0,11.71
1980,12,19,0.0339802159104,0,10.38
1980,12,20,0.0339802159104,0,5.43
1980,12,21,0.0368119005696,0,6.65
1980,12,22,0.0368119005696,0,9.04
1980,12,23,0.0368119005696,1.31,6.04
1980,12,24,0.0651287471616,0,3.81
1980,12,25,0.056633693184,0,8.53
1980,12,26,0.0481386392064,0,10.05
1980,12,27,0.0453069545472,0,10.92
1980,12,28,0.042475269888,0,10.08
1980,12,29,0.042475269888,0,8.02
1980,12,30,0.0339802159104,0,7.82
1980,12,31,0.028316846592,NaN,NaN
1981,1,1,0.028316846592,0,10.89
1981,1,2,0.028316846592,0,10.15
1981,1,3,0.0254851619328,0,9.63
1981,1,4,0.0226534772736,0,9.72
1981,1,5,0.0226534772736,3.96,7.57
1981,1,6,0.0198217926144,0,2.62
1981,1,7,0.02010496108032,0,4.21
1981,1,8,0.01897228721664,0,5.9
1981,1,9,0.01925545568256,0,6.81
1981,1,10,0.01953862414848,0,7.41
1981,1,11,0.01953862414848,0,5.84
1981,1,12,0.0198217926144,0,6.92
1981,1,13,0.021237634944,0,5.52
1981,1,14,0.02038812954624,0,6.08
1981,1,15,0.02038812954624,0,6.74
1981,1,16,0.01953862414848,0,3.86
1981,1,17,0.0198217926144,0,5.27
1981,1,18,0.021237634944,0,6.53
1981,1,19,0.02152080340992,0,6.61
1981,1,20,0.02152080340992,0,6.85
1981,1,21,0.02180397187584,0,8.55
1981,1,22,0.02208714034176,0,9.03
1981,1,23,0.02237030880768,0,9.4
1981,1,24,0.021237634944,0,8.08
1981,1,25,0.0226534772736,0,2.01
1981,1,26,0.02293664573952,0,-0.19
1981,1,27,0.02321981420544,0,1.99
1981,1,28,0.02350298267136,0,6.44
1981,1,29,0.02378615113728,5.42,5.66
1981,1,30,0.0240693196032,4.44,4.35
1981,1,31,0.02435248806912,0,-1.02
1981,2,1,0.02435248806912,0,-2.32
1981,2,2,0.02321981420544,0,-1.68
1981,2,3,0.02350298267136,0,2.76
1981,2,4,0.021237634944,0,6.05
1981,2,5,0.0198217926144,0,0.48
1981,2,6,0.02010496108032,0,0.83
1981,2,7,0.02010496108032,0,1.92
1981,2,8,0.02038812954624,0,1.85
1981,2,9,0.02038812954624,0,3.66
1981,2,10,0.02067129801216,4.05,-1.54
1981,2,11,0.01953862414848,0,-5.81
1981,2,12,0.01953862414848,0,2.79
1981,2,13,0.0198217926144,0,5.67
1981,2,14,0.0198217926144,0,10.92
1981,2,15,0.02010496108032,0,8.58
1981,2,16,0.02152080340992,0,8.2
1981,2,17,0.02152080340992,0,10.06
1981,2,18,0.02180397187584,0,8.7
1981,2,19,0.02180397187584,0,11.94
1981,2,20,0.02350298267136,0,11.56
1981,2,21,0.02350298267136,0,1.51
1981,2,22,0.02378615113728,0,4.78
1981,2,23,0.02237030880768,0,9.31
1981,2,24,0.0226534772736,0,13.87
1981,2,25,0.0226534772736,0,12.42
1981,2,26,0.02152080340992,8.96,9.71
1981,2,27,0.02180397187584,7.54,7.12
1981,2,28,0.02180397187584,0,7.19
1981,3,1,0.02208714034176,0,8.54
1981,3,2,0.02208714034176,3.48,4.39
1981,3,3,0.02237030880768,2.19,4.09
1981,3,4,0.02237030880768,2.59,4.93
1981,3,5,0.02237030880768,0,6.36
1981,3,6,0.02237030880768,6.5,7.34
1981,3,7,0.02237030880768,6.76,3.84
1981,3,8,0.02237030880768,0,3.72
1981,3,9,0.02378615113728,0,5.27
1981,3,10,0.02520199346688,0,8.11
1981,3,11,0.02520199346688,0,7.85
1981,3,12,0.02378615113728,0,6.88
1981,3,13,0.02378615113728,0,6.36
1981,3,14,0.02378615113728,0,8
1981,3,15,0.02237030880768,0,9.76
1981,3,16,0.02237030880768,0,9.43
1981,3,17,0.02237030880768,6.63,7.23
1981,3,18,0.02237030880768,0,3.66
1981,3,19,0.02237030880768,0,6.95
1981,3,20,0.02237030880768,0,5.55
1981,3,21,0.02237030880768,2.25,3.65
1981,3,22,0.02237030880768,0,8.13
1981,3,23,0.021237634944,0,9.96
1981,3,24,0.021237634944,3.67,12.44
1981,3,25,0.021237634944,0,9.63
1981,3,26,0.021237634944,0,12.87
1981,3,27,0.021237634944,5.5,12.84
1981,3,28,0.021237634944,6.29,1.57
1981,3,29,0.021237634944,0,6.39
1981,3,30,0.02237030880768,7.87,6.21
1981,3,31,0.02237030880768,1.52,4.32
1981,4,1,0.021237634944,0,8.51
1981,4,2,0.0198217926144,0,11.95
1981,4,3,0.0198217926144,14.18,10.12
1981,4,4,0.0198217926144,1.15,0.37
1981,4,5,0.0198217926144,0,5.42
1981,4,6,0.0198217926144,0,10.74
1981,4,7,0.0198217926144,0,10.06
1981,4,8,0.021237634944,0,7.73
1981,4,9,0.021237634944,0,14.06
1981,4,10,0.0198217926144,0,16.73
1981,4,11,0.0198217926144,0,16.43
1981,4,12,0.0198217926144,0,17.5
1981,4,13,0.0198217926144,0,15.56
1981,4,14,0.0198217926144,0,18.99
1981,4,15,0.0198217926144,5.65,17.47
1981,4,16,0.021237634944,0,19.24
1981,4,17,0.0198217926144,0,21.79
1981,4,18,0.01868911875072,0,22.4
1981,4,19,0.01868911875072,2.92,18.82
1981,4,20,0.0198217926144,0,14.34
1981,4,21,0.0198217926144,0,14.56
1981,4,22,0.0198217926144,0,13.89
1981,4,23,0.0198217926144,0,17.06
1981,4,24,0.0198217926144,0,19.29
1981,4,25,0.0198217926144,0,23.14
1981,4,26,0.01868911875072,0,23.16
1981,4,27,0.0198217926144,0,21.89
1981,4,28,0.0198217926144,0,20.23
1981,4,29,0.021237634944,0,20.94
1981,4,30,0.021237634944,0,20.94
1981,5,1,0.0198217926144,0,24.61
1981,5,2,0.02803367812608,0,27.75
1981,5,3,0.0368119005696,21.12,14.13
1981,5,4,0.02237030880768,4.3,11.8
1981,5,5,0.02237030880768,0,16.61
1981,5,6,0.02378615113728,7.25,16.75
1981,5,7,0.02237030880768,0,17.62
1981,5,8,0.02237030880768,3.67,13.64
1981,5,9,0.02095446647808,0,8.72
1981,5,10,0.02067129801216,0,14.74
1981,5,11,0.02067129801216,6.74,14.99
1981,5,12,0.02038812954624,0,14.58
1981,5,13,0.02038812954624,0,15.11
1981,5,14,0.02152080340992,0,21.32
1981,5,15,0.0226534772736,0,23.25
1981,5,16,0.021237634944,9.02,16.81
1981,5,17,0.02095446647808,8.5,15.29
1981,5,18,0.02095446647808,5.49,14.56
1981,5,19,0.01953862414848,0,17.39
1981,5,20,0.01812278181888,4.69,21.8
1981,5,21,0.01925545568256,0,17.48
1981,5,22,0.01925545568256,3.2,14.66
1981,5,23,0.01897228721664,0,15.35
1981,5,24,0.01897228721664,0,19.66
1981,5,25,0.01868911875072,0,20.19
1981,5,26,0.01868911875072,1.91,20.22
1981,5,27,0.01953862414848,2.21,19.24
1981,5,28,0.02067129801216,3.5,19.71
1981,5,29,0.01812278181888,0,19.36
1981,5,30,0.01812278181888,0,21.94
1981,5,31,0.01670693948928,11.52,22.19
1981,6,1,0.01783961335296,0,21.27
1981,6,2,0.01642377102336,0,21.49
1981,6,3,0.01755644488704,7.88,22.25
1981,6,4,0.01642377102336,2.93,20.44
1981,6,5,0.01529109715968,0,22.37
1981,6,6,0.01529109715968,0,25.16
1981,6,7,0.01642377102336,2.8,27.74
1981,6,8,0.01868911875072,0,28
1981,6,9,0.02237030880768,0,28.52
1981,6,10,0.02378615113728,0,26.3
1981,6,11,0.02661783579648,0,27.1
1981,6,12,0.02661783579648,0,26.72
1981,6,13,0.02803367812608,0,24.72
1981,6,14,0.02803367812608,0,14.84
1981,6,15,0.02803367812608,0,15.39
1981,6,16,0.02803367812608,0,22.36
1981,6,17,0.02803367812608,0,23.9
1981,6,18,0.028316846592,0,24.2
1981,6,19,0.028316846592,0,26.71
1981,6,20,0.0311485312512,0,28.97
1981,6,21,0.0311485312512,0,28.56
1981,6,22,0.0339802159104,0,29.21
1981,6,23,0.028316846592,0,29.46
1981,6,24,0.0311485312512,0,30.36
1981,6,25,0.0311485312512,0,31.21
1981,6,26,0.0339802159104,0,31.12
1981,6,27,0.0339802159104,8.46,29.38
1981,6,28,0.0368119005696,6.77,26.8
1981,6,29,0.0339802159104,5.7,25.41
1981,6,30,0.0339802159104,0,27.08
1981,7,1,0.0339802159104,0,28.07
1981,7,2,0.084950539776,0,21.13
1981,7,3,0.0311485312512,0,28.4
1981,7,4,0.0311485312512,0,27.08
1981,7,5,0.0311485312512,0,27.85
1981,7,6,0.0311485312512,0,33.64
1981,7,7,0.0311485312512,0,30.85
1981,7,8,0.0311485312512,0,30.66
1981,7,9,0.0934455937536,0,29.55
1981,7,10,0.0311485312512,8.03,29.54
1981,7,11,0.0821188551168,0,28.16
1981,7,12,0.0311485312512,2.64,24.89
1981,7,13,0.0311485312512,4,27.2
1981,7,14,0.0339802159104,0,26.13
1981,7,15,0.0339802159104,0,28.84
1981,7,16,0.0311485312512,0,27.07
1981,7,17,0.0764554857984,0,25.36
1981,7,18,0.0311485312512,0,26.07
1981,7,19,0.0311485312512,3.39,29.1
1981,7,20,0.0311485312512,0,28.26
1981,7,21,0.0311485312512,0,31.85
1981,7,22,0.0311485312512,0,31.11
1981,7,23,0.0311485312512,0,31.3
1981,7,24,0.0368119005696,1.98,28.07
1981,7,25,0.0368119005696,4.82,27.09
1981,7,26,0.07079211648,2.61,28.34
1981,7,27,0.0368119005696,0.41,24.82
1981,7,28,0.0311485312512,0,25.78
1981,7,29,0.028316846592,0,27.74
1981,7,30,0.02746734119424,0,30.15
1981,7,31,0.02605149886464,0,29.95
1981,8,1,0.02463565653504,0,28.04
1981,8,2,0.02463565653504,0,28.7
1981,8,3,0.02293664573952,0,31.17
1981,8,4,0.02293664573952,0,30.33
1981,8,5,0.02293664573952,0,30.88
1981,8,6,0.02152080340992,0,31.76
1981,8,7,0.02152080340992,0,28.39
1981,8,8,0.0240693196032,0,27.81
1981,8,9,0.0254851619328,0,28.46
1981,8,10,0.0269010042624,2.88,19.63
1981,8,11,0.0311485312512,0,20.72
1981,8,12,0.028316846592,5.78,19.35
1981,8,13,0.0368119005696,11.15,21.52
1981,8,14,0.0339802159104,0,21.22
1981,8,15,0.0594653778432,0,25.34
1981,8,16,0.028316846592,3.73,24.26
1981,8,17,0.028316846592,0,26.56
1981,8,18,0.02775050966016,0,27.6
1981,8,19,0.02633466733056,0,27.54
1981,8,20,0.02321981420544,0,27.43
1981,8,21,0.02180397187584,0,23.69
1981,8,22,0.02321981420544,0,21.98
1981,8,23,0.02321981420544,0,28.05
1981,8,24,0.02321981420544,0,26.49
1981,8,25,0.02576833039872,0,27.97
1981,8,26,0.02038812954624,0,29.17
1981,8,27,0.02038812954624,0,30.05
1981,8,28,0.01897228721664,0,29.96
1981,8,29,0.0339802159104,0,26
1981,8,30,0.0481386392064,5.58,25.46
1981,8,31,0.0269010042624,3.43,24.55
1981,9,1,0.0240693196032,0,26.24
1981,9,2,0.02237030880768,0,24.21
1981,9,3,0.02237030880768,3.39,26.12
1981,9,4,0.021237634944,2.05,27.47
1981,9,5,0.02605149886464,10.05,23.75
1981,9,6,0.028316846592,7.29,16.76
1981,9,7,0.1812278181888,5.79,21.83
1981,9,8,0.028316846592,0,21.91
1981,9,9,0.028316846592,2.34,20.91
1981,9,10,0.1359208636416,3.28,19.37
1981,9,11,0.028316846592,0,22.74
1981,9,12,0.028316846592,0.86,21.97
1981,9,13,0.028316846592,0,25.55
1981,9,14,0.028316846592,0,23.23
1981,9,15,0.028316846592,0,24.84
1981,9,16,0.028316846592,0,24.63
1981,9,17,0.0311485312512,0,24.58
1981,9,18,0.0339802159104,0,24.16
1981,9,19,0.0339802159104,0,25.69
1981,9,20,0.0339802159104,0,25.13
1981,9,21,0.0339802159104,2.79,24.48
1981,9,22,0.0339802159104,0,25.24
1981,9,23,0.0311485312512,0,25.67
1981,9,24,0.0311485312512,0,21.79
1981,9,25,0.0339802159104,0,19.59
1981,9,26,0.0339802159104,0,18.96
1981,9,27,0.0311485312512,0,21.6
1981,9,28,0.0311485312512,0,24.27
1981,9,29,0.0311485312512,0,24
1981,9,30,0.0339802159104,0,22.54
1981,10,1,0.028316846592,0,21.77
1981,10,2,0.028316846592,7.23,20.34
1981,10,3,0.0311485312512,11.07,13.55
1981,10,4,0.0339802159104,14.13,12.45
1981,10,5,0.0594653778432,16.04,10.03
1981,10,6,0.0311485312512,0,15.52
1981,10,7,0.0311485312512,0,18.55
1981,10,8,0.0368119005696,8.93,18.35
1981,10,9,0.0311485312512,0,9.52
1981,10,10,0.028316846592,0,14.98
1981,10,11,0.0679604318208,14.98,13.6
1981,10,12,0.0396435852288,7.82,8.26
1981,10,13,0.0339802159104,5.43,9.44
1981,10,14,0.0339802159104,7.26,8.88
1981,10,15,0.0453069545472,10.39,8.94
1981,10,16,0.0339802159104,14.46,3.97
